area_id,avg_sale_price,avg_sale_value,transaction_count,parking_score,metro_score,mall_score,avg_rent,contract_count,rental_yield,avg_sale_price_norm,transaction_count_norm,parking_score_norm,rental_yield_norm,avg_rent_norm,contract_count_norm,metro_score_norm,mall_score_norm,hotspot_score_raw,hotspot_score,rank
242.0,53096.63440860215,7278755.355769231,465,0.0,0.9612903225806452,0.9612903225806452,102895.65253290597,14663,0.014136435077646841,0.5351872008439438,0.0033968286504926864,0.0,0.09613440266615159,0.0134319030843425,0.116917188309876,0.9612903225806452,0.9612903225806452,0.3303929554972547,52.83897707380781,47
244.0,21805.007472055036,17163606.701149426,1163,0.0,0.9570077386070508,0.9570077386070508,98351.25282151838,33404,0.005730220607707815,0.21958548699245875,0.008506713129035564,0.0,0.03891588811967337,0.012832859504145004,0.26636099039113276,0.9570077386070508,0.9570077386070508,0.2916703189022822,46.62585271349739,66
247.0,8806.792591836735,9536278.74566474,490,0.0,0.9061224489795918,0.9061224489795918,32240.65843501326,66352,0.003380842705512367,0.08848783260953724,0.0035798474355407837,0.0,0.022924395854913227,0.004118149164947282,0.5290937362944061,0.9061224489795918,0.9061224489795918,0.2879374656050466,46.02690894845608,68
248.0,4936.2305,26391287.695652176,180,0.0,0.9888888888888888,0.9888888888888888,139949.73483568075,3408,0.005302876329855505,0.04945004041581964,0.0013104145009443769,0.0,0.0360070871527116,0.018316378820040773,0.027167975758542323,0.9888888888888888,0.9888888888888888,0.2433874723659971,38.87877357894614,101
249.0,10751.648438893844,4574787.477537437,1121,0.0,0.9634255129348795,0.9571810883140054,34666.58276958265,38912,0.00757774714996014,0.1081032984263183,0.008199241570154761,0.0,0.05149143264222896,0.004437934943259672,0.3102826841035047,0.9634255129348795,0.9571810883140054,0.28165049597344216,45.01815211768477,71
254.0,65206.17465045593,13441685.915384617,329,0.0,0.945288753799392,0.945288753799392,88030.51626842657,16213,0.006549068087335062,0.657321842869185,0.002401206459831037,0.0,0.044489530880270044,0.01147237817158381,0.1292771420597265,0.945288753799392,0.945288753799392,0.3385613949162787,54.149619488757594,46
255.0,20029.181431334626,8833223.89180328,517,0.6518375241779497,0.9187620889748548,0.9187620889748548,134068.76155146188,11834,0.015177783694113078,0.20167482536115586,0.003777507723392729,0.6523082944777653,0.10322254218154282,0.017541147873168673,0.09435827917547147,0.9187620889748548,0.9187620889748548,0.32838557216387965,52.516888409765414,49
264.0,2525.0311611972597,5546700.619243421,2773,0.0504868373602596,0.9693472773169852,0.9693472773169852,75324.11758530184,3048,0.013579986149599719,0.02513111812690133,0.020293122886133032,0.05052329997966894,0.09234682608245928,0.009797418431690762,0.02429727682309318,0.9693472773169852,0.9693472773169852,0.24959884954151312,39.87540144920034,93
266.0,16389.28717609489,3891244.288209607,4384,0.4979470802919708,0.8517335766423357,0.8517335766423357,89294.67039393939,990,0.022947587912817622,0.16496350742548974,0.03208685339463242,0.49830670778745284,0.15610920802870368,0.01163901919380089,0.007886447908775567,0.8517335766423357,0.8517335766423357,0.29426600709506046,47.042336066916945,64
267.0,18039.81580348944,12243950.902050111,1089,0.0,0.9449035812672176,0.9449035812672176,86545.36878717839,16441,0.007068418476971134,0.18161044191128542,0.007964977525293196,0.0,0.04802458913156473,0.01127660576581175,0.13109525138551095,0.9449035812672176,0.9449035812672176,0.2678873285511362,42.80982442344759,78
